Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMD,CAT,GOOGL,LMT,MSFT,NVDA,NVO,^GSPC,AAPL,AMD,CAT,GOOGL,LMT,MSFT,NVDA,NVO,^GSPC,AAPL,AMD,CAT,GOOGL,LMT,MSFT,NVDA,NVO,^GSPC,AAPL,AMD,CAT,GOOGL,LMT,MSFT,NVDA,NVO,^GSPC,AAPL,AMD,CAT,GOOGL,LMT,MSFT,NVDA,NVO,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17,251.5782470703125,233.0800018310547,523.3468627929688,252.80535888671875,485.663330078125,510.3478698730469,182.9866180419922,52.446529388427734,6664.009765625,252.66518358811555,235.3800048828125,538.3697062564357,253.72356048353365,487.16401534789827,512.235876086287,183.86550198639478,52.51405267560636,6678.8798828125,246.57242016484557,227.91000366210938,523.2375958327661,247.32607427452788,478.74841421273345,504.1173098719632,179.52103686227596,51.64589454913407,6603.759765625,247.3203043073955,233.25999450683594,533.5738987713356,250.27031046967195,481.08282017302224,505.8364332653001,179.9504818191574,51.973866378177334,6613.27001953125,49147000,55804200,2814700,29671600,1915500,19867800,173135200,14761500,5358120000
2025-10-20,261.50018310546875,240.55999755859375,528.93310546875,256.04901123046875,496.2073669433594,513.53759765625,182.4073486328125,53.76806640625,6735.1298828125,263.63416054313814,242.8800048828125,531.9403503410458,256.82748687148535,496.2073669433594,515.4356111738924,184.96408521149223,54.24072942893984,6744.35009765625,254.90884523128253,234.39999389648438,524.7110503598445,253.73354951664797,486.9188031414847,510.19875812962454,181.4985041529273,53.2375210219649,6690.0498046875,255.168106265739,236.47000122070312,527.319962918215,254.19265795496185,486.9188031414847,511.37132460679527,182.89672994644732,53.44973917567894,6690.0498046875,90483000,56741700,2170800,22350200,1433300,14665600,128544700,7901600,4672170000
2025-10-21,262.0287170410156,238.02999877929688,522.4307250976562,249.9709014892578,480.12158203125,514.4021606445312,180.92922973632812,52.84202575683594,6735.35009765625,264.54162761794373,242.25999450683594,531.123777254608,254.38226816359625,496.89396606222846,515.4257076122852,182.55714296878105,53.41115324778742,6752.16015625,261.0913663387469,234.02000427246094,519.8317193549713,243.6732110393333,473.46166447334684,509.81124074780416,179.5709615871908,52.6008701026996,6722.02978515625,261.1412435480521,239.38999938964844,522.8489314563171,254.24254216862593,473.46166447334684,514.2431942660954,182.55714296878105,53.3436299590087,6736.75,46695900,47122400,2259100,47312100,2870000,15586200,124240200,10182100,5245020000
2025-10-22,257.72088623046875,230.22999572753906,511.7361755371094,251.19851684570312,477.80682373046875,517.2639770507812,180.05035400390625,51.49155807495117,6699.39990234375,262.1084670888602,240.1300048828125,523.5758963855709,255.8593804848901,482.97584420917906,521.9244631183706,183.20633238125785,51.86776031960181,6741.75,254.70938662410154,224.8800048828125,508.05184447084775,248.8031942886971,473.2949498556696,514.4518312300626,176.53483359319367,51.057477146606836,6655.68994140625,261.9090191460537,236.85000610351562,523.5061851866695,253.873276187685,482.05385141999847,517.870184130928,180.9092591258601,51.6073117625952,6741.33984375,45015300,59668800,4149000,35029400,1725700,18962700,162249600,12420900,5710010000
2025-10-23,258.8476867675781,234.99000549316406,518.2982788085938,252.58578491210938,478.6993408203125,517.283935546875,181.92796325683594,51.34686279296875,6738.43994140625,259.8847613495841,235.89999389648438,520.6781836666389,254.54194887812838,484.51574951760045,520.6526156742948,182.7968501503985,51.568725559063346,6749.52978515625,257.28213901467177,228.5399932861328,510.83997132200443,251.35819113136333,477.19865559251986,515.3461954332505,179.5609718650331,50.52693501915208,6700.14013671875,259.206686997747,230.16000366210938,516.1374749519597,252.48597410141812,478.7680068602558,519.1720024577996,180.19017423035882,50.7102119964276,6703.64990234375,32754900,39024400,2619400,19901400,1445700,14023500,111363700,9326500,5565750000
2025-10-24,262.07855224609375,252.9199981689453,520.5188598632812,259.4124450683594,476.1099548339844,520.314697265625,186.02272033691406,51.0864143371582,6791.68994140625,263.3848541030092,253.38999938964844,524.9998250975391,261.16898745224296,482.3971481984148,522.0437370421222,187.23118563906056,51.655541844241725,6807.10986328125,258.44880663072195,241.9499969482422,518.8161319715309,254.82142179583195,474.80541975684014,517.4329845218087,183.26624175096782,51.057476835359445,6772.06982421875,260.4531458541269,243.36000061035156,520.6483148322071,256.07894057309267,480.8866449264693,519.499850577073,183.60580497197222,51.52049526285637,6772.06982421875,38253700,71221100,2392000,28655100,1368400,15532400,131296700,8497600,5058220000
2025-10-27,268.0516662597656,259.6700134277344,524.8405151367188,268.7441711425781,477.5812072753906,528.1749877929688,191.24607849121094,51.018890380859375,6875.16015625,268.36078929414754,260.4200134277344,527.2303267340226,269.61249783187736,477.9735376168275,531.2157277722118,191.75542334831323,51.346862222692145,6877.27978515625,263.90339825112477,249.8000030517578,519.2243576010392,263.76392512831256,470.67607952113315,525.6807743511338,188.18996363054165,50.77773472303361,6843.93994140625,264.13276036080543,257.8800048828125,524.8205802875564,264.30287916974333,474.80541099227406,528.4333612309177,189.74798924630224,50.91278130265711,6845.4599609375,44888200,65613100,2493800,35235200,1423200,18734700,153452700,10310000,5290650000
2025-10-28,268.2411193847656,258.010009765625,522.25146484375,266.9476623535156,476.4630432128906,538.6585083007812,200.77394104003906,50.2086067199707,6890.89013671875,269.12862319727753,264.5799865722656,528.0468535604762,270.2013056862688,480.02350024494046,550.2351530342114,202.89123585796654,51.00924526220162,6911.2998046875,267.39351124836816,257.0,519.4633209878451,265.9795554362353,474.35424139726575,537.3667019364588,191.66556232510956,49.67806501402203,6870.72998046875,268.23113785786586,259.1400146484375,523.7352132024248,269.1633281612099,477.05155370240817,546.5385938392855,192.80410966447576,50.941721973066876,6897.740234375,41534800,47448700,2775400,29738600,1220600,29986700,297986200,12172200,5695930000
2025-10-29,268.93914794921875,264.3299865722656,583.0133666992188,274.0338134765625,476.0314636230469,538.1417846679688,206.77627563476562,49.55266189575195,6890.58984375,270.6443152614699,267.0799865722656,593.6880526871995,274.80229881772505,479.45461845088005,542.8321112501552,211.9197249544373,50.94172079378069,6920.33984375,266.35642794866993,257.3999938964844,555.639659164687,267.14729422835535,474.403294197236,533.3521116884923,204.51915980095313,49.37902953349836,6851.91015625,268.5203194424725,264.19000244140625,555.8188904711803,267.22712459889897,475.7077993218134,541.5104645203966,207.715080745974,50.8066705388943,6910.9501953125,51086700,49335600,6948500,43580300,971500,36023000,308829600,9478200,6280130000
2025-10-30,270.63433837890625,254.83999633789062,580.6832885742188,280.93035888671875,480.3373718261719,522.451171875,202.63156127929688,48.269718170166016,6822.33984375,273.36662916750566,263.8800048828125,591.2583609074264,291.02060225143094,484.98654777566577,531.6031704966998,205.89740027142088,48.75202949397724,6880.75,267.72259312931254,252.30999755859375,573.334501254264,279.51311834988803,476.1982223317606,518.8340654321457,201.1534507471854,47.690942373746516,6820.68994140625,271.2226702585742,259.9200134277344,575.4455287512561,291.02060225143094,476.2668883736621,527.1414377363435,204.88867704045037,48.182901984690254,6860.5,69886500,45162500,2574800,74876000,1081000,41023100,178864400,21057500,6052700000
2025-10-31,269.6072692871094,256.1199951171875,574.8181762695312,280.6408996582031,482.45599365234375,514.5512084960938,202.23207092285156,47.710235595703125,6840.2001953125,276.53767519933945,262.1300048828125,584.5667422886486,285.44150434001006,484.1528291361296,525.9887810857076,207.70508615602077,47.719883882901854,6879.169921875,268.40069127196034,253.41000366210938,568.9331417766034,276.48901957648127,476.7376748344019,511.85824179468614,201.81260775338424,46.774554123313266,6814.259765625,276.2085891024436,259.6000061035156,581.5595583407443,282.6569440736325,479.631167264469,525.5515477587454,206.18701808603035,47.05429189643865,6879.169921875,86167100,34449200,2974800,39267900,1185000,34006400,179802200,20020900,6398280000
2025-11-03,268.29095458984375,259.6499938964844,568.1764526367188,283.16595458984375,478.59149169921875,513.776123046875,206.61647033691406,47.372615814208984,6851.97021484375,270.08589475979994,260.9100036621094,573.7825820349732,284.97241759660864,482.0931007538692,521.6562086548496,211.07078042213968,47.758462640982934,6882.31982421875,265.49886601188945,253.88999938964844,562.9984362845208,279.25359613963377,475.46260696068964,511.3514766558802,205.29814450690722,46.85171873433385,6820.6201171875,269.65711516237894,259.3299865722656,573.4938306037104,281.62895336390585,481.5928623366655,516.5385956979154,207.81493866642379,47.66200185422523,6882.31982421875,50194600,36351400,2439400,29786000,846600,22374700,180267300,11147000,6065720000
2025-11-04,269.2781982421875,250.0500030517578,545.2637329101562,276.9980163574219,475.68817138671875,511.0931701660156,198.43690490722656,46.54304122924805,6771.5498046875,270.72408938596277,257.3800048828125,564.1036835771206,280.7207127582489,479.1407201501401,512.3054631947169,203.71017785907821,48.13467001779321,6820.2099609375,266.86501191822913,247.38999938964844,542.8937955380007,275.72051721535576,471.7844143136487,504.64399323613884,197.67786326579136,46.070374528247406,6766.7099609375,267.5730004152706,250.35000610351562,562.6100286338449,276.20955057551157,475.17811502500894,508.53933673798264,202.7414122562426,46.2632997874261,6788.52001953125,49274800,56491800,3440700,30078400,1169300,20958700,188919300,28629400,5739510000
2025-11-05,269.3779296875,256.3299865722656,566.7425537109375,283.7547912597656,464.0750427246094,503.9682312011719,194.9613494873047,46.745609283447266,6796.2900390625,270.9335263776032,259.6499938964844,571.581981613937,285.86068664735006,476.5415212403349,511.58997398954807,202.66152000582164,47.266506359114636,6829.77978515625,266.17696342424256,242.80999755859375,548.0319953944853,276.79840119805726,464.0750427246094,503.39186440425516,194.40205001057666,44.52697808825378,6763.10986328125,267.8522167164328,243.24000549316406,549.6053291061492,278.32541216487215,473.7657249406783,510.0695738143288,198.51681234435117,45.31796830845543,6769.77001953125,43683100,67366600,2701300,31010300,1708000,23024300,171350300,37996600,5939600000
2025-11-06,269.0089416503906,237.6999969482422,567.369873046875,284.1939392089844,459.9359130859375,493.9715576171875,187.84042358398438,44.86459732055664,6720.31982421875,272.6287059365568,253.50999450683594,581.5197261806529,287.78691520805194,465.09511569829596,502.51744045426454,197.36826472822915,47.806699313285165,6796.68017578125,267.1342708755924,235.74000549316406,561.8433007959958,280.59100344938025,457.179722708044,492.6896676102462,186.1425921093966,44.652382842203274,6707.509765625,267.1342708755924,253.47000122070312,570.7753895089952,284.77279318145315,464.0456087854309,502.47768369906356,196.169796348482,46.06073101199714,6787.58984375,51204000,66049700,2245800,37173600,1093600,27406500,223029800,43747200,6051900000
2025-11-07,267.7126159667969,233.5399932861328,560.7180786132812,278.2854919433594,449.56842041015625,493.6933288574219,187.91033935546875,44.063961029052734,6728.7998046875,271.5218466038475,235.8699951171875,563.1876296117598,283.225837847663,460.41651807775884,496.2372153715257,188.08013622996737,44.63308851497839,6730.10986328125,266.0173996929098,224.63999938964844,548.0021366805005,274.65261591386644,447.4596185184515,490.1457889557352,178.68211848431696,43.55271222431626,6631.43994140625,269.03885049148494,230.94000244140625,561.1661872814028,282.6569436244069,459.9162796536886,493.8225155697467,184.66447901682176,44.41122575670137,6696.18017578125,48227400,52162600,2320100,34479600,2514500,24019800,264942300,19979600,5926070000
2025-11-10,268.93035888671875,243.97999572753906,568.435302734375,289.5334777832031,443.4381408691406,502.8155517578125,198.7964630126953,44.314762115478516,6832.43017578125,273.22240319845355,248.89999389648438,571.7512339834444,290.2320924976737,448.3423449709164,503.66020845333964,199.68532876518447,44.729550139054325,6841.31982421875,266.96401085683,240.5,559.1348446006095,282.30759586857965,439.88750188871677,495.66085193460816,193.5431531870904,43.95785277417257,6770.56005859375,268.46122924118225,242.13999938964844,567.588922511597,283.8645774088431,447.26341408194844,496.8930687697553,194.8614791513322,44.5848589529946,6785.35986328125,41312400,43361600,1829900,29557300,1630100,26101500,198897100,14406500,5366050000
2025-11-11,274.73956298828125,237.52000427246094,565.5276489257812,290.7411193847656,448.3129577636719,505.4786682128906,192.91395568847656,47.41120147705078,6846.60986328125,275.3983427074405,248.4600067138672,568.0370087749421,291.34994399814246,452.92289203822423,506.39289163210333,195.17107140540628,47.68129462306183,6855.1298828125,269.2996575494418,234.63999938964844,557.8901100417276,286.75892091303916,442.3592463112436,499.18851875070465,191.05632435423007,45.385491842738524,6806.8701171875,269.3096487524697,241.66000366210938,566.3142853462349,287.18807388729897,443.11448302910577,501.6230817360039,194.91140808059743,45.404784735988336,6815.64013671875,46208300,61336800,1517400,19842100,1322100,17980000,176483300,27711100,4983490000
2025-11-12,272.9628601074219,258.8900146484375,570.5961303710938,286.1501159667969,448.28350830078125,507.9232177734375,193.5531463623047,48.481929779052734,6850.919921875,275.2186787593472,263.510009765625,578.8112326626548,291.43978461940384,450.9611846513049,508.4498810705414,195.64048052491762,48.64591753290286,6869.91015625,271.19615348009904,250.0,568.08677058613,283.13602426355726,446.4983707785074,495.9788447581273,190.88654915774768,47.575185868697574,6829.6201171875,274.49002155435767,253.1300048828125,568.08677058613,291.1104119733703,447.40075752662085,506.1543908722183,195.4706988945922,47.7295253359866,6867.77001953125,48398000,108942000,2645100,24829900,935400,26574900,154935300,24672300,5293610000
2025-11-13,272.44384765625,247.9600067138672,551.2084350585938,278.0260314941406,447.1163024902344,500.1225891113281,186.62196350097656,47.42084884643555,6737.490234375,276.1868935731559,259.6300048828125,574.3800208818428,282.2876823136169,452.0793547414486,510.26832472026865,191.1961309619508,48.31794819622737,6828.0498046875,271.5854266195937,246.05999755859375,542.3261842608654,276.69861158680555,446.3806718609095,498.1351759673349,183.61580336420005,47.179693186378465,6724.72021484375,273.6016697208788,251.89999389648438,570.347164802721,281.7886586854728,449.2349222946365,507.098398329558,190.80662838449902,47.45943463518309,6826.47021484375,49602800,63178600,3458700,29494000,819600,25273100,207423100,18878300,5473720000
2025-11-14,271.9048156738281,246.80999755859375,551.6864624023438,275.8702087402344,456.84625244140625,506.9692687988281,189.92774963378906,46.55268478393555,6734.10986328125,275.44821996704485,253.44000244140625,555.9483262448119,278.01600396166356,457.4543989393378,508.3803456334317,190.76667594021126,47.179690942156164,6774.31005859375,269.10002929321837,235.0800018310547,538.711550596724,270.1713681999226,445.3017658943894,494.30945534799014,180.34996953708986,46.3308220288057,6646.8701171875,270.54732197227213,240.11000061035156,546.6379013909452,270.8799731285475,447.11632753494206,495.0944921195485,182.62706393415107,46.78419582566501,6672.14013671875,47431300,47655600,2764500,31647200,1177300,28505700,186591900,12507600,5042660000
2025-11-17,266.9639892578125,240.52000427246094,549.7147827148438,284.4634094238281,461.76025390625,504.2961730957031,186.3623046875,46.745609283447266,6672.41015625,269.98836893107386,248.77000427246094,559.2144668309496,293.3759943011471,462.56455058669104,508.8970396915909,188.75924133892028,47.449783324371026,6754.5,265.237217022597,237.14999389648438,545.2537528363878,283.01625922074476,455.8163607532205,501.73242330739504,184.08521029684528,46.03179063582291,6638.89990234375,268.3214829895084,242.75,550.2525373792113,285.2219350622342,458.32731093317875,505.2501533046029,185.73310233977776,46.2150676010793,6713.60986328125,45018300,37942200,1941100,52670200,1822400,19092800,173628900,13520500,5204220000
2025-11-18,266.9440612792969,230.2899932861328,544.5667114257812,283.724853515625,465.6247863769531,490.6824035644531,181.1289825439453,45.86780548095703,6617.31982421875,270.2079864201871,238.0,549.2368752337318,288.236015842567,475.70782948290406,499.8145698875434,184.5646030780414,46.321179296160395,6666.6298828125,264.8279974843966,224.7100067138672,535.7740451634994,277.65674001133203,462.1722372357211,483.71651040889276,179.42115405263684,45.53018903117366,6574.31982421875,269.48932037088264,236.77999877929688,541.0516140949732,287.3577599014325,466.115206819719,492.2524466910109,183.14641371605563,45.916035876677036,6641.18994140625,45677300,45619900,1918600,49158700,1242100,33815100,213598900,17104700,5159390000
2025-11-19,268.06195068359375,223.5500030517578,550.7703247070312,292.2381896972656,460.90692138671875,484.05438232421875,186.28240966796875,47.266510009765625,6642.16015625,271.7051756343288,235.27999877929688,558.537318475393,303.21670857801746,463.3688414665404,492.0736023312663,187.62069907956393,47.642712255778285,6689.75,265.00762791735707,219.7100067138672,545.3234920334479,286.07026549054086,459.3277520737731,479.79137227085766,182.5971076589588,46.07037630063548,6603.5,265.0375710636542,230.25999450683594,547.6734946239051,286.5992292728396,462.9568751444586,487.0156390818261,184.5546024199349,46.34047314577394,6625.83984375,40424500,52093400,1880900,68198900,861300,23245300,247246400,16585000,5021610000
2025-11-20,265.7562561035156,206.02000427246094,543.81982421875,288.884765625,459.2885437011719,476.3088684082031,180.40989685058594,45.91603469848633,6538.759765625,274.91922505965954,234.25,566.4636221815583,305.8216273232207,468.2828374882462,491.3817596467919,195.7503316108911,47.77775662750529,6770.35009765625,265.42688147061517,204.52999877929688,538.7115197332438,288.1062900504894,456.11059900871146,473.39186588492817,179.62090987236718,45.80028101577985,6534.0498046875,270.327749378444,232.6999969482422,563.5559910704209,303.94529376978943,464.80086446132543,490.5255566668064,195.70039225393623,47.74881912676448,6737.93017578125,45823600,66342900,3195000,62025200,1044900,26802500,343504800,15252300,5596080000
2025-11-21,270.98651123046875,203.77999877929688,548.1016845703125,299.0748291015625,451.95184326171875,470.0268249511719,178.6521453857422,45.944976806640625,6602.990234375,272.8230952896135,208.8300018310547,552.6423934284032,303.3265199413647,460.40668655448485,476.796695003642,184.32490281868388,46.446581014820836,6660.0498046875,265.17732758833057,195.0,534.8081791200474,293.27617727722287,451.1475465851039,466.19388806310616,172.70971237567008,45.0382291811927,6521.919921875,265.4568071090486,208.80999755859375,543.5111993666397,295.8411659039572,459.6220258518134,476.3785437287191,181.00913979899244,45.35655641474185,6555.77001953125,59030800,67421100,2921600,74137700,1575300,31769200,346926200,18985300,5929930000
2025-11-24,275.4083251953125,215.0500030517578,557.2328491210938,317.9578552246094,442.4180908203125,471.8985290527344,182.31747436523438,43.37908172607422,6705.1201171875,276.4863089537433,217.1300048828125,563.3468913038362,318.85612204740676,452.3540138560771,474.7856658755464,183.26626122561635,43.620237388452225,6715.75,270.397615191446,205.85000610351562,548.3406306106376,308.9954110970811,441.4372499272718,465.9450303435204,176.25519889972114,41.55594550725541,6630.7001953125,270.397615191446,207.16000366210938,549.7944766419045,310.52242205466104,450.6277243058011,472.8940955697233,179.2613745727385,41.893561962687265,6636.5400390625,65585800,46749600,4653500,85165100,1411200,34421000,256618300,73618700,6039740000
2025-11-25,276.4563903808594,206.1300048828125,564.2132568359375,322.8083801269531,443.7421875,474.8752136230469,177.59349060058594,45.3951416015625,6765.8798828125,279.8600705608694,206.5800018310547,564.741044138561,328.187838552192,445.3311447980729,477.0256407210385,177.93305383278917,45.539832786014216,6776.39990234375,274.73957871594786,194.27999877929688,545.2338819999173,317.0296784660599,439.8874903609141,462.82888433135173,169.33402110596253,44.31476162299144,6659.97998046875,274.75953066216096,201.47999572753906,562.2018426511921,325.5729598317621,442.41804644064405,471.9681767111092,174.68719385821646,44.35334741074253,6697.02978515625,46914200,69773500,3105100,88632100,1615900,28019800,320600300,30458600,5003330000
2025-11-26,277.0352783203125,214.24000549316406,571.3031005859375,319.3252258300781,445.45867919921875,483.3475036621094,180.03038024902344,46.98676681518555,6812.60986328125,279.01161742605893,215.58999633789062,572.4482603925884,323.86632857763385,448.4992917878363,486.14504291080743,182.67701383620675,47.29544575840542,6831.43994140625,276.1170014953278,207.0,563.625752810959,316.1713929045335,444.3012941926576,479.06658014921754,178.01296428701193,46.47551800542949,6783.8701171875,276.44637611579356,210.0500030517578,564.2132230737277,320.053780820363,444.61514051226123,484.1539100429923,181.3986455127995,46.81313444965646,6793.5498046875,33431400,43270200,1995100,51373400,1299800,25709100,183852000,17834800,4485000000
2025-11-28,278.3328857421875,217.52999877929688,573.3245239257812,319.55474853515625,449.0877685546875,489.82867431640625,176.7745361328125,47.6041259765625,6849.08984375,278.4826014787427,218.3000030517578,574.9177315566375,326.2117368304371,449.0877685546875,490.44592067381114,179.0616124091028,47.951390716921146,6850.85986328125,275.4781737009374,214.02000427246094,569.9787514347978,316.1713843298485,443.93835419146956,484.49242217644115,176.27517303639212,46.63950333322998,6819.75,276.7458380127342,216.13999938964844,571.3628254936019,322.73852157316225,445.83139974446544,485.4382224868377,178.7819702942556,47.39191149725483,6822.52001953125,20135600,18658000,1019500,26018600,748000,14386700,121332800,15484200,2558540000
2025-12-01,282.57501220703125,219.75999450683594,565.6571044921875,314.2751159667969,434.0460510253906,484.5820007324219,179.69082641601562,46.7166748046875,6812.6298828125,282.89442609469603,220.97999572753906,573.1552817747241,319.2254218425781,448.7715308293948,487.68816317334665,180.07034727044882,47.73917612900127,6843.64990234375,275.62792768573877,213.5,564.601590721917,313.27706870792247,433.36413014097747,482.5012705124726,173.45876908321011,46.65879612151162,6799.93994140625,277.4944549964911,213.8800048828125,567.9971396843886,317.0796263275952,447.9710202538046,486.27447583839387,174.53739527000454,47.19898612525645,6812.2998046875,46587700,30768700,1764500,41183000,1659200,23964000,188131000,11626700,4549370000
2025-12-02,285.6592712402344,215.24000549316406,580.006103515625,315.19329833984375,436.6452331542969,487.82757568359375,181.22885131835938,45.752052307128906,6829.3701171875,286.86701880065203,225.97999572753906,583.0830594555778,317.75828707212025,437.564333380671,491.312058367048,185.42349804109853,46.28259402547102,6851.5498046875,282.10587559562896,214.38999938964844,566.6528549997921,313.2970146639371,432.1287515995446,484.16389832530854,179.77070445469002,45.69417362377139,6806.7099609375,282.47518456741903,221.7899932861328,568.9132722735536,316.1214749687581,435.81507519239665,484.56211884124775,181.52845696763603,46.166840338499355,6830.9599609375,53669500,42002500,2749500,35854700,1535600,19562700,182632200,11905200,4582290000
2025-12-03,283.623046875,217.60000610351562,588.9879760742188,319.0058288574219,441.5669250488281,475.6119689941406,179.36123657226562,45.8870964050293,6849.72021484375,288.0847586222564,218.1999969482422,590.7305735401902,320.9520026070636,443.21737875120516,482.09308589504883,182.21759414523953,46.4079934878246,6862.419921875,282.77461708045536,211.77000427246094,559.8318626475932,313.4866291038915,433.9076954995334,473.0931871020635,178.88185225801445,45.626647863631646,6810.43017578125,285.6692634925469,216.25999450683594,578.9406910055246,315.2731421058358,438.2166454840903,474.2082166599713,180.8493441127912,45.94497508525427,6815.2900390625,43538700,28545200,2545700,41838300,1751500,34615100,165138000,11472500,4736780000
2025-12-04,280.179443359375,215.97999572753906,596.6156616210938,316.9997253417969,443.0987548828125,478.7081604003906,183.1566162109375,46.292240142822266,6857.1201171875,284.20196835267484,219.1199951171875,600.170507286474,321.7304590031499,444.264927021302,479.186043226252,184.2952268834804,46.53339579256041,6866.47021484375,278.07334059490756,214.13999938964844,584.5170309624414,314.0854447714545,440.21294179826566,474.3774403367437,179.74078419330877,45.694171482056554,6827.1201171875,283.5731318378766,216.8800048828125,587.6835724911125,321.6007384606332,442.93073271906337,477.6329620200481,181.3987504426599,46.28259185617655,6866.47021484375,43989100,24478200,2313600,31240900,1283700,22318200,167364900,18457100,4872440000
2025-12-05,278.26300048828125,217.97000122070312,600.6185913085938,320.6426086425781,446.9036865234375,481.01788330078125,182.1877899169922,46.166839599609375,6870.39990234375,280.6186397013617,223.63999938964844,604.4324075368003,322.52893244489843,447.5164200396205,481.2568095233099,184.43504894381925,47.382262492717715,6895.77978515625,277.53434330937836,216.24000549316406,595.2115673449534,318.5467339173106,441.18149259624425,476.7568601661199,180.6896172324408,46.137902098265435,6858.2900390625,280.01974631085085,217.1699981689453,601.4450974501275,318.86608586892413,442.5354418484833,480.3807061976695,183.66598269849337,47.20863012516748,6866.31982421875,47265800,33292400,2177300,28851700,1290500,22608700,143971100,15325300,4944560000
2025-12-08,277.3746643066406,221.11000061035156,593.976806640625,313.3121643066406,459.9293212890625,488.8430480957031,185.323974609375,45.11539840698242,6846.509765625,279.15136205700173,223.7100067138672,602.2914618527999,320.02342950621124,460.10720583145905,490.11737199051475,187.7709870845105,45.50124523027116,6878.27001953125,275.6378704438954,218.36000061035156,589.4261304348183,310.8154143139121,446.1921286902056,482.2325023858298,182.17780264974235,44.710255010824675,6827.18994140625,277.6142094762677,219.08999633789062,602.1022631211982,319.63392187795114,448.1884589285522,482.74025101921535,182.41751577930148,45.491600623579764,6875.2001953125,38211800,30943200,1822500,33909400,1390700,21965900,204378100,14872500,4757130000
2025-12-09,276.66595458984375,221.6199951171875,591.8458251953125,316.66778564453125,461.421630859375,489.8385925292969,184.7446746826172,44.719905853271484,6840.509765625,279.5106752769474,224.83999633789062,597.4520149924787,317.57660631064704,467.27227680030563,489.93815525049575,185.4937610485011,45.13469387982827,6864.919921875,276.40645748061854,217.91000366210938,589.7248302955759,311.4945269093235,459.55375274232676,486.33420957194573,183.09669077375298,44.449812693557604,6837.43017578125,277.64414811825674,221.0399932861328,590.5413689647821,311.96391713296777,460.8187597155127,486.93155551686203,185.33395229946427,44.584859273414544,6840.60986328125,32193300,25166100,1755300,30194000,1102300,14696100,144719700,10247900,4508050000
2025-12-10,278.26300048828125,221.4199981689453,612.7470092773438,319.7937316894531,462.4593200683594,476.4382629394531,183.55612182617188,47.31473922729492,6886.68017578125,279.2312028389952,222.61000061035156,614.6190616297847,320.8923078304596,467.53910284802674,482.10303829287767,185.2540478736652,47.74882014639261,6900.669921875,275.92734368017386,218.6699981689453,596.157508791491,314.27092168020465,450.54057355839046,472.973680864489,181.8182359713298,45.37584936164967,6824.68994140625,277.23491184461454,222.0,597.5914199385314,315.4194206321133,459.76128395704285,481.88401246545567,184.74467463147755,45.72311409692782,6833.490234375,33038300,23279400,2797900,33428900,2313600,35756200,162785400,16964800,5526570000
2025-12-11,277.514404296875,221.42999267578125,622.9636840820312,312.02386474609375,469.31805419921875,481.3265075683594,180.70957946777344,48.51087188720703,6901.0,279.07150890817053,221.5,624.1586202929926,320.70257104825845,474.08160801359037,483.8751552220924,181.09911899111663,48.7520275394444,6903.4599609375,273.3022288840155,210.19000244140625,601.7040179042241,308.19885677560706,464.78181740691167,473.750231167373,176.40483245042134,47.83563532499376,6833.4501953125,278.5824273392719,217.80999755859375,607.8678369219276,319.66391441105065,464.78181740691167,474.51683677020293,180.060377409269,48.19254465997696,6861.2998046875,33248000,30694600,2779500,42353700,1294000,24669200,182136600,15601200,5021060000
2025-12-12,277.7639465332031,210.77999877929688,595.3609619140625,308.887939453125,474.6251220703125,476.4084167480469,174.80679321289062,48.404762268066406,6827.41015625,278.70220580092337,222.49000549316406,624.8456981184851,314.46067218572114,475.2082081377615,480.31105063829824,182.59729422559735,48.95459685461564,6899.85009765625,276.30666253778065,209.05999755859375,593.2599017228006,305.1627773855729,465.2759297764019,474.22812377070755,174.40727135263347,48.15395833189889,6801.7900390625,277.38464634485007,218.3699951171875,623.3520430632218,313.29221022339095,470.088885584787,477.69270598810584,180.88937065842447,48.74237870551131,6886.85009765625,39532900,37073900,4581100,35940200,1384300,21248100,204274900,12392800,4910160000
2025-12-15,273.6016540527344,207.5800018310547,587.2653198242188,307.8193359375,478.7463073730469,472.7148742675781,176.0752410888672,48.58803939819336,6816.509765625,279.63046152672615,215.36000061035156,601.5944645862521,311.0151883437652,479.09218391570397,478.588710310573,178.20265125135413,48.86778083571472,6861.58984375,272.33402020742307,206.5800018310547,585.4032348025482,304.4836813703359,471.6503792623343,470.42505317808707,174.8167814768023,47.79704915948988,6801.490234375,279.63046152672615,212.27999877929688,599.9813220624196,310.91531224146183,473.3798826161998,477.97146396596463,177.7232402429772,48.192544278841616,6860.18994140625,50409100,27222200,3968600,29151900,1002300,23727700,164775600,11354700,4975600000
